influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 2.897825687360838201e-05 5.700052298658724866e-12 6.138479458000240236e-21 4.492502953385141273e-02 2.996683888120664117e-06 8.287477231581365299e-09 0.000000000000000000e+00 5.157524357814233795e-01 2.064244714013490634e-01 1.320297327890941441e-21 6.427399638959119428e-03 6.010686318258682620e-05 7.169139521066045795e+00 0.000000000000000000e+00 1.342607747100434904e-04 9.514504480520956375e-03 6.847024225985214319e-01 1.488135807945385469e-01 5.249448053281098314e-01 1.741503836273807559e+00 0.000000000000000000e+00 2.363503258578117730e-02 1.380944277068378190e+00 6.796231572724209968e+00 3.357689718952832985e-10 1.781896855981007907e-03 2.376033222123855315e-01 0.000000000000000000e+00 1.007448114552943474e+00 3.053303787705259631e-05 1.156323753608227398e-04 1.770272363088801695e-07 5.934766410351404216e-09 3.009364233321664361e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.141377858397557672e-05 6.669694367548674777e-12 1.548192574868419261e-21 1.912855452149863494e-02 3.708514586642056816e-06 1.187976136309458048e-08 0.000000000000000000e+00 6.638401014953387858e-02 2.525230900829709135e-01 1.174598091843389375e-21 5.560422918636221540e-03 3.016918360440423477e-05 4.782627100043892021e+00 0.000000000000000000e+00 1.211941894784260781e-04 1.574960157281063769e-02 1.101310197624612464e+00 1.103226810322647800e-01 6.536139472897776193e-01 1.259754438504874896e+00 0.000000000000000000e+00 5.250867001554117286e-03 3.783189150792080291e+00 4.424029412167143072e+00 1.208166330324639351e-10 3.509719465351500943e-03 8.382594389931763423e-02 0.000000000000000000e+00 3.756718001889961522e-01 6.144335626011376372e-05 1.008603358952551391e-04 3.159248245049348837e-07 2.249052149389146046e-08 2.068302042822830700e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.307411842905594202e-05 2.374310730591018028e-11 2.277162098093424672e-22 1.365652419809631340e-02 2.148440996263440905e-06 1.295265344782115808e-08 0.000000000000000000e+00 1.054998498962463671e+00 5.425833934276924619e-01 2.013269769083006177e-22 6.677398853200668290e-03 1.905164641260983499e-05 8.001870308919773578e+00 0.000000000000000000e+00 1.137475979605240392e-04 9.754450106929504760e-03 7.620509172462763381e+00 9.223142424040117748e-02 2.706751700213969158e+00 1.001587496493080653e+00 0.000000000000000000e+00 4.738265553112346040e-03 4.283156528444654221e+00 2.076085001230598692e+00 1.966059850876155480e-10 9.249379596714048246e-03 1.624169967967713069e+00 0.000000000000000000e+00 3.017410709445981776e-01 1.168861367116718524e-03 1.097852029443574604e-03 2.713989959373024815e-07 2.645159469255509563e-08 4.541926278978572817e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.658550385175780603e-05 3.604659399867525013e-11 6.482900479309159364e-23 1.110272324678024045e-02 1.144943137154178133e-06 5.764810473637593289e-07 0.000000000000000000e+00 1.086681859538277006e+00 7.650411244306050129e-01 2.375033109819102695e-22 1.690424835758029889e-02 1.223783546332587428e-05 7.528332076755090085e+00 0.000000000000000000e+00 1.118107809534990956e-04 1.391918446807876089e-02 7.348947259234828167e+00 1.037769895438135082e-01 2.378702998463920082e+00 1.704063557390800732e+00 0.000000000000000000e+00 2.222795101235524109e-02 6.342643530205188895e+00 1.099210213000697767e+00 7.114180457345580068e-11 8.625052637794483612e-02 1.414100059315392288e+00 0.000000000000000000e+00 9.608046311524927330e-02 4.521804928627621016e-04 1.464015655897044424e-02 2.474299681232861509e-07 1.597357851509950142e-08 2.656034577282748721e+00 0.000000000000000000e+00
0.000000000000000000e+00 4.219679011598809231e-05 7.132643604138772191e-11 4.814794314368768884e-24 1.318726436744601521e-02 6.816357683584875395e-07 1.318788582974877917e-07 0.000000000000000000e+00 2.853692272286238119e+00 1.623933351889343124e-01 8.806540305464071866e-23 5.742048007308301477e-02 1.618266223356749491e-05 2.198047938705446569e+00 0.000000000000000000e+00 1.675486236394771661e-04 1.060922348075975241e-02 9.943225911526260674e+00 1.337728059339444164e-01 3.792868564604713555e+00 1.058269754056796463e+00 0.000000000000000000e+00 4.849371018413461965e-02 3.187999882802846408e+00 2.741182695587044194e+00 6.872985353135463575e-12 1.096171225148594219e+00 9.048568568223528397e-01 0.000000000000000000e+00 9.738989786820469174e-02 4.563335281118043518e-04 4.865977322988000731e-02 3.101644770632106348e-07 3.286830881236765321e-08 3.835889768540338363e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.371764562748436051e-04 1.270297813522742244e-11 1.027128075986539214e-23 2.368684069774519910e-02 1.244122077662981598e-06 1.826462921934399650e-07 0.000000000000000000e+00 4.968915164731090073e+00 9.614424156289028689e-01 2.142539822870773467e-22 4.248929426386005744e-03 2.942208269123396819e-06 1.225638080850866229e+00 0.000000000000000000e+00 2.091163741165138047e-04 1.045009684761139847e-02 3.843010591470168436e+00 6.001352139403073327e-01 1.941962034630473788e+00 2.654378831167672814e+00 0.000000000000000000e+00 8.881419844038306033e-02 5.966342747973557570e-01 1.652349073988771178e+00 5.313725197111641077e-12 2.197835653858894123e+00 9.128458189775322529e-01 0.000000000000000000e+00 2.267922853802545324e-01 1.376898914589695091e-03 4.006909611474434446e-02 5.037317289882049042e-07 1.392137383186739590e-07 8.625451358451509121e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.204382022780098094e-02 4.667214605296923766e-11 9.463256235164580475e-24 4.790917535281696144e-03 2.777734396638609840e-06 1.294435198765208705e-07 0.000000000000000000e+00 5.567618783154677509e+00 2.817643384401688156e+00 2.018584398001233464e-21 2.352315056979032825e-03 9.316610263448947137e-05 8.832304890480469073e-01 0.000000000000000000e+00 1.582935920836254790e-04 2.164793489148659437e-03 1.772436529209870049e+00 6.476363667541351621e-02 1.768465557744744565e+00 2.231193220660876719e-01 0.000000000000000000e+00 3.435688538073645298e-02 3.178748381936548628e-01 1.180016124413406420e+00 6.068744299436887414e-12 8.697636536886822256e+00 2.924042351039036688e-02 0.000000000000000000e+00 3.395614974815802656e-01 1.916256320763266505e-03 1.574905746932880601e-01 1.536686033694711190e-05 2.199405103676340770e-07 5.213574455733180901e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.853172205896817498e-02 3.606318032872759493e-11 1.442946622980187913e-22 6.248410321621741814e-02 9.801440432612805895e-07 1.018114389043071693e-07 0.000000000000000000e+00 4.963751766745936878e-01 6.039990500057584200e+00 5.127123631908885788e-21 1.983930124821527748e-03 9.176375131234902681e-05 7.999177185813961533e-01 0.000000000000000000e+00 2.660565104576113763e-04 1.738885941176194182e-03 2.469527404768860013e+00 4.582203465552878857e-02 2.814817592072850871e+00 9.765105179674859678e-03 0.000000000000000000e+00 2.242163911798509407e-02 2.520332013095099577e-01 4.500128695058509543e-01 1.427700609006496031e-10 5.422996935910068039e+00 8.203862433470404669e-02 0.000000000000000000e+00 1.771528457947358470e+00 1.367420116837312011e-03 2.564267709659154848e-01 4.082468448111864448e-06 4.275282463174036345e-07 1.134998056405393196e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.532416598920850248e-02 2.582353868985161036e-12 1.849021440703126872e-22 1.410130455731172655e-02 4.142163844686576580e-06 1.022972694542327859e-08 0.000000000000000000e+00 1.067379196692048948e+00 6.487145198810064350e+00 9.296165294449025130e-22 1.961991050948735417e-03 8.187183748572297198e-05 5.932439784868658306e-01 0.000000000000000000e+00 1.427263000825036449e-03 2.672686339395940244e-03 1.724984950952323848e+00 8.591938535037201008e-02 1.676571282672258967e+00 6.487724200899750012e-04 0.000000000000000000e+00 1.258171603089720640e-02 1.712675839408560052e-01 4.596377548127944301e+00 1.175290234299040577e-10 9.789362332333908512e+00 1.680309772564857890e-02 0.000000000000000000e+00 1.230302391798783646e+00 3.591728420041882548e-03 1.976092647757781706e-01 4.056609620088610154e-05 2.318739908551352863e-07 1.857800366527836644e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.399270105603196895e-02 5.471255491571165349e-12 3.125217961260077676e-23 1.062764363658430695e-02 4.021091995795874064e-06 2.785972806631112728e-06 0.000000000000000000e+00 1.815822923531773325e+00 2.412370803894264171e+00 7.426392121206963780e-22 1.784174798437660955e-03 2.775504891129029205e-05 1.064308752310350936e+00 0.000000000000000000e+00 3.477486715516280892e-03 3.415263603024887296e-02 1.952681219014673619e+00 3.958760762234528885e-01 9.602897990317813992e+00 3.625215914604193045e-04 0.000000000000000000e+00 1.155127100474970595e-02 1.342062606396227376e-01 8.423861635167460449e+00 5.619268866681715839e-11 6.384606783106232974e+00 6.026615359461661575e-02 0.000000000000000000e+00 3.101043633121877807e+00 1.130399279259401008e-03 2.881604399402958316e-01 1.947625683048129141e-05 2.994661511867589939e-07 4.612577462612507340e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.118882366462251698e-02 4.341415664349652402e-12 3.440523509140914149e-21 3.385727080253948720e-03 1.603573685364052781e-06 1.232312908968327286e-06 0.000000000000000000e+00 1.322739301054939753e+00 1.963634838625507861e-01 8.093681785097637217e-23 8.915764478353282725e-05 1.024635870568898740e-04 1.983260501495269112e+00 0.000000000000000000e+00 9.235510420843790966e-03 1.375762722948691875e-02 7.453785086319072661e+00 1.581718054042458299e-01 6.481271775482760233e+00 1.858046153232443404e-02 0.000000000000000000e+00 1.936388292847786644e-02 1.364366453545776681e-01 9.832712282312561225e-01 5.759868120092692189e-11 9.202434510955185942e+00 5.963826473575208759e-02 0.000000000000000000e+00 8.624372990867150424e-02 4.468578584755355208e-03 1.385464578466576446e-01 4.692833295755059780e-05 1.633540948664700952e-07 2.932921840999831442e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.074380598242905771e-02 1.217510453403111338e-11 5.164690139687436188e-21 2.239947254140118443e-02 2.179906686726674792e-08 1.262010257354852160e-06 0.000000000000000000e+00 8.454901680083648507e-01 3.253441815518479108e-02 5.713957008254641125e-23 3.624206220936036977e-04 1.727813698698326287e-05 6.409792340078994677e-01 0.000000000000000000e+00 1.106179760663533566e-02 9.112280957969311895e-03 6.560913375338220277e+00 4.800661171228955137e-02 6.799283125403165151e+00 8.940569451696431247e-02 0.000000000000000000e+00 2.070238412047372550e-02 1.340685058708980804e-01 8.259940665220553146e-01 5.309301795765730778e-11 7.516606245509441564e+00 1.402179352965166742e-02 0.000000000000000000e+00 8.284962544235840998e-02 3.457783919704951817e-03 1.164523065165965932e+00 4.098114132366439293e-05 4.770388931703665920e-08 1.927919614582297436e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.571789735193602044e-02 1.073982731714882770e-11 1.415781085943657509e-20 2.432499745394939641e-02 3.072064212505474588e-08 2.542295672313121152e-06 0.000000000000000000e+00 4.077650503903030299e-01 3.657325910580070394e-01 1.373347699847592336e-22 8.727956853223133244e-04 3.432283490623758474e-05 6.022606994891537724e+00 0.000000000000000000e+00 1.715926512447734156e-02 7.838763086083696055e-03 3.984787188689437709e+00 2.621674599639157166e-01 6.290944691302399194e-01 2.586963147977863198e-01 0.000000000000000000e+00 2.038842265959452723e-03 3.954491878925230908e-01 1.885176776808249466e+00 1.882943770918751994e-10 7.928298801955392383e-01 2.786139711073857828e-01 0.000000000000000000e+00 8.358885963756070014e-02 2.636031936980420126e-02 2.662959109253918433e-01 1.792773391844207961e-04 2.486388062058900040e-08 4.133138556966845734e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.238298249195016965e+00 1.159450856649289777e-11 4.771352337348166381e-21 1.409096804670241856e-02 1.380482506955988319e-08 5.414858883526580538e-06 0.000000000000000000e+00 6.796085614519367102e-01 1.432123488002524925e-01 4.306458169896349052e-23 6.112440112582232399e-04 5.699890820299129260e-06 2.602641210205357325e+00 0.000000000000000000e+00 2.901086425923691398e-02 9.385143220427005772e-02 5.365329928687042838e+00 1.031783926608620394e-01 1.080142190725253748e+00 2.077377788456016838e-01 0.000000000000000000e+00 5.631372525590319688e-04 6.359819028219450276e-02 1.819160131382078660e+00 3.011897989502774963e-07 6.480706949757372159e-01 3.274730293058642633e-02 0.000000000000000000e+00 6.181558694335331783e-01 2.659917117913233875e-02 4.592594611465772303e-01 6.945746696571462441e-04 2.143694202297070307e-08 4.663629183358964703e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.557957641372797575e+00 1.585556195070759431e-11 1.215707496339003821e-21 3.499310143950513669e-03 1.348343222312897859e-08 6.603230059973097315e-06 0.000000000000000000e+00 7.900536394787559535e-01 2.418069294436988592e-01 5.226161359584258526e-22 1.720691211819291811e-03 7.208269504869578423e-07 1.988356542935472371e+00 0.000000000000000000e+00 2.442565320955506630e-02 2.512405988974875451e-02 3.616526605853289666e+00 1.210030213558207224e-01 1.873006019631424717e-03 2.459126340242241693e-01 0.000000000000000000e+00 4.866916383498032261e-06 1.857330660781900122e-01 1.970365218361449733e+00 2.015394443246132177e-06 1.307962100707427411e-01 1.126709997271343328e-02 0.000000000000000000e+00 2.243286547582074575e-01 2.084218893729737968e-02 2.891743179915955420e-01 3.989261472851128934e-04 9.421875364196575010e-08 3.301240139311778066e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.528467692744055029e+00 1.454338238403635956e-10 1.467066442213294276e-21 2.938724041564447285e-04 1.609106705684493552e-09 3.380732140671267892e-06 0.000000000000000000e+00 1.552739525160858003e+00 2.392918704244767492e-01 4.912393578717489362e-22 9.080681540785616977e-05 8.765591772489322244e-07 2.423214287211314488e+00 0.000000000000000000e+00 9.078032861143234614e-03 6.078436714727551704e-02 2.321728575451166954e+00 2.479837373564837688e-01 1.153090665139362529e-02 9.461212002311725211e-02 0.000000000000000000e+00 5.766163292790813200e-05 1.277452109810448821e-01 3.441624228695360777e-01 2.129293806420538166e-06 2.366828766238412429e-01 2.742972393521019708e-02 0.000000000000000000e+00 1.472161042287873922e-01 5.214444101568118523e-02 1.725403450274729522e-01 9.027069008541780651e-05 3.652355955302178118e-08 6.760112588439525894e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.582612822433425492e+00 1.838676096912157884e-11 3.206785622881350436e-21 6.005587972324827805e-04 3.394044318332566642e-09 2.670495898820260923e-07 0.000000000000000000e+00 1.224997759010132414e+00 2.005635575797189984e-01 1.084445703807037241e-22 1.051061538449443505e-03 2.565273288983198903e-06 2.091167240225166868e+00 0.000000000000000000e+00 3.048677416157915765e+00 6.820254635480096361e-01 2.948905665422882016e+00 3.505645818933436630e-01 2.542606900482261012e-02 1.133173157879830556e-01 0.000000000000000000e+00 6.824000668218990946e-07 6.586321403836324639e-02 1.604993050115670894e-01 9.486771353912456619e-07 3.460808268369515717e-01 6.502659591433536390e-02 0.000000000000000000e+00 2.783076128441867164e-02 2.290340264759563038e-01 7.470029673147328131e-01 4.644908093783895934e-05 3.202541309484634208e-08 9.671423968962145068e-03 0.000000000000000000e+00
0.000000000000000000e+00 3.782352572190548212e+00 7.389002154238919510e-13 4.505986282729634989e-21 3.879390220437520373e-04 7.145529134590882061e-09 1.084252637957370604e-06 0.000000000000000000e+00 2.629919793312683218e+00 4.589608208864395800e-02 5.199778171860395140e-23 1.376408032864605974e-03 8.893097639735858222e-06 3.144556331233394619e+00 0.000000000000000000e+00 2.076245733077766165e+00 4.762279913919670093e+00 2.466129411784384384e+00 9.032380535274002753e-01 3.248874287855606224e-02 9.008996740457865179e-03 0.000000000000000000e+00 1.149383770792732580e-06 1.035087035794325649e-01 1.536844338924127362e-01 9.607716324442082020e-07 2.559231440655075629e-02 6.133196097576812389e-02 0.000000000000000000e+00 1.123736192029419672e-03 5.455836775567293045e-02 4.896442776276313524e-01 7.413981418889175180e-05 1.113533539014441878e-07 4.834063509743200329e-03 0.000000000000000000e+00
0.000000000000000000e+00 6.218594817288997767e+00 5.454517370694752675e-13 8.057134091715701761e-19 1.121746320268688702e-04 4.791498416534702931e-08 6.468941403392182909e-05 0.000000000000000000e+00 2.301755271688559201e+00 2.032447207094237752e-03 1.191407912180398193e-21 2.623826703284612514e-03 9.083560600705480994e-06 3.904915576986654813e+00 0.000000000000000000e+00 4.719622992333290412e+00 2.514050331361494806e+00 4.685209056729175980e-01 9.145858279921005307e-01 2.570917849827622850e-02 1.252895629085934437e-02 0.000000000000000000e+00 3.290541149287333570e-05 4.089971762906041003e-02 2.982944251651669654e-01 2.295592319709583560e-07 7.139125489896919197e-02 4.682894249788319141e-02 0.000000000000000000e+00 2.769003942804711821e-04 1.323514954407758015e+00 2.897519815060945261e-02 1.022284939411710435e-04 1.501819673180348788e-07 4.023282769837018338e-03 0.000000000000000000e+00
