time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.145191055652642120e+02 9.605973487222608753e+01 1.037207359795850579e+02 9.683416597617073762e+01 8.953419922566934019e+01 9.666900769786229830e+01 9.403837402576628790e+01 9.173319540811198181e+01 9.390312416497428671e+01 8.957955642207804203e+01
1.162234072988450606e+02 9.234711059034580671e+01 1.066183688700000829e+02 1.055250653688475921e+02 1.173959015544262598e+02 1.035555363902331152e+02 9.433414756677802870e+01 1.037368071105985763e+02 9.669047633730855296e+01 9.085982497713450812e+01
8.186918283044079203e+01 1.066181353118354309e+02 1.087402129864585731e+02 9.019330420213023558e+01 1.222070401328694089e+02 8.454850507575324059e+01 9.322805593737884067e+01 1.022682338922815148e+02 9.089386552759710014e+01 1.059270617936187762e+02
9.601463808532562894e+01 1.010715697172187078e+02 9.941272188768510887e+01 9.569471246877122894e+01 1.212862189886398312e+02 8.800153862691566076e+01 8.847168494203302203e+01 1.019915107768174494e+02 1.036146661290897555e+02 1.074302127205095303e+02
1.058292043706282470e+02 9.628254584587257625e+01 9.504175966316951474e+01 9.748946183250262720e+01 1.149913256498556393e+02 8.616379919412746347e+01 1.085868870262850550e+02 1.097165438716210133e+02 9.606163069946136090e+01 1.141209235916575722e+02
9.389911414892901576e+01 1.022007410318374241e+02 1.036117883931634083e+02 9.669615255180450220e+01 1.122725365004801290e+02 9.283847327992282317e+01 1.078031996900956955e+02 1.078009962092306182e+02 1.075065315474239185e+02 8.259157981692281680e+01
9.230003185189664805e+01 9.580888957649442261e+01 8.938776368105766323e+01 9.105347178068328162e+01 9.293308816644716330e+01 9.176234334426621331e+01 9.405442235403531015e+01 1.098854973923519367e+02 1.096436457688947996e+02 1.039505946120405326e+02
9.832151459928842030e+01 9.600323047997773074e+01 9.071509274094412945e+01 9.938481662065643718e+01 9.867337603498137355e+01 9.697035068171022942e+01 1.016772474711616780e+02 8.616875633996470185e+01 1.032743772123556596e+02 8.555121176972195940e+01
1.039884810856397621e+02 1.049824146046696569e+02 8.530882641388177490e+01 1.059690272046597386e+02 9.560898398309034008e+01 1.086551058719606999e+02 9.150679900393646449e+01 1.164308951339891109e+02 1.015557936456158927e+02 8.582963315183830844e+01
9.341847770848748667e+01 1.023330831331982722e+02 1.032088094286264806e+02 1.034419087848222745e+02 9.150803618995664124e+01 1.071899137129837101e+02 1.104235893431072384e+02 9.319521402181371172e+01 9.719173190550010588e+01 7.728510909638040971e+01
9.966818693804628992e+01 9.419788477823564676e+01 9.023335683499666970e+01 1.024770356730191594e+02 1.062615189426494169e+02 1.030344685438310819e+02 1.050730436698469674e+02 8.902823248491021957e+01 9.004493438106564440e+01 8.619367610431046955e+01
9.236119922376254010e+01 9.832593765653234641e+01 1.080249775523328708e+02 9.283925291429048343e+01 1.094817356384919833e+02 9.947511614953704395e+01 8.629115784626330310e+01 1.100979164508348731e+02 9.789193301490186627e+01 8.312514494419865230e+01
9.218199226551024594e+01 9.588806592411184226e+01 1.057467921231871060e+02 9.997711549310908197e+01 9.129737075701739002e+01 9.829140594273441423e+01 8.872292445541272343e+01 1.090246326496320108e+02 9.480525980201475988e+01 8.947506083406021560e+01
8.675876164655150546e+01 9.606250206163277028e+01 9.519383567016811298e+01 1.012144577692822480e+02 1.050604059500221581e+02 1.144680182423298760e+02 1.159618177435240511e+02 1.028665450772318621e+02 1.062616520420258297e+02 9.280165053599614566e+01
1.274341584193467725e+02 1.001580809585490641e+02 8.148823446356787770e+01 1.044819755152670524e+02 1.084679704342563440e+02 8.605920659357215641e+01 1.022706864201890795e+02 9.082531641969387692e+01 8.790874374906667299e+01 1.078575168439545564e+02
1.091126779165578284e+02 9.422496337918286713e+01 1.133995544460618987e+02 9.922364358694213138e+01 1.020491715448444836e+02 8.428983927253295860e+01 9.473127494601054366e+01 9.675725433721517277e+01 9.342303549030101806e+01 9.737528441123090772e+01
1.009238452347448174e+02 9.387982238864969986e+01 1.099980949196262685e+02 8.763669193007527269e+01 8.455776372924120210e+01 9.251120936034013198e+01 1.106469215898491143e+02 8.883097258179688538e+01 8.992871616823764214e+01 9.905317718046170228e+01
9.468969086218298514e+01 1.005801476063357711e+02 1.036496508189930950e+02 1.096206071527557810e+02 9.375617047491085998e+01 8.214457675782578860e+01 8.781363575452043335e+01 9.005149435016096504e+01 8.232298000039423869e+01 9.658379360819124315e+01
9.857679976915646591e+01 1.078512980424828385e+02 9.955075164908750196e+01 1.024045902373861594e+02 8.897266288489792885e+01 9.032273386800062553e+01 1.064952657025673659e+02 8.588784500565914470e+01 1.180206864316704554e+02 9.057295019898728583e+01
1.197935181967129381e+02 1.088136041521533031e+02 9.734157905209782768e+01 9.775436695624256345e+01 9.432126015522986506e+01 1.116507894595734740e+02 1.086515194245268390e+02 1.172805504926583637e+02 9.415573067223348858e+01 1.027182351974623202e+02
8.418844168615521539e+01 9.771910289131633931e+01 1.003852025851809628e+02 8.947664644953071900e+01 9.184398303723938284e+01 8.016304104822427234e+01 9.915316314641654571e+01 1.117886312779738773e+02 9.673710542431659576e+01 1.069728417595064656e+02
8.246662825735444358e+01 9.849219035902014241e+01 8.645498096697504309e+01 1.082485683838711878e+02 1.100408334905076515e+02 1.170046215962696294e+02 9.967386093018495785e+01 9.865423536312124497e+01 1.165040825855565458e+02 1.146671232447701527e+02
1.114293010279652663e+02 7.798226982015690112e+01 9.329725768404296105e+01 9.432090541839895081e+01 9.639698578268438212e+01 1.160396588472085710e+02 9.395431449426953918e+01 1.100987272167717492e+02 9.441621521855132926e+01 1.103577646328506745e+02
1.006332692411167784e+02 1.098186487673060725e+02 9.540346680295007786e+01 8.782697404562829036e+01 9.414235731990341094e+01 1.144595275619074357e+02 8.314666014663994531e+01 1.021194705420543869e+02 9.357432346730601580e+01 1.006276613112259781e+02
8.309561850676854533e+01 1.175700983790721210e+02 1.045581106284245720e+02 9.298553749108646116e+01 7.600678461090757310e+01 1.116580377006350915e+02 7.740223669039696119e+01 1.209528473039390803e+02 1.009349545382972764e+02 9.595251335548292104e+01
1.000788357154543462e+02 1.239148129185463603e+02 9.903588117917686873e+01 9.884964289980882768e+01 8.960889744680292779e+01 9.760655836771117322e+01 1.086644477156313116e+02 1.188144430187979310e+02 8.130448785322639083e+01 1.001555853302133983e+02
9.524228024212857235e+01 1.266598851316588252e+02 9.822554948506535766e+01 9.752742882260372426e+01 8.863114997758168556e+01 9.599314676029979410e+01 1.126854650698392817e+02 1.230654432469888349e+02 9.246587687062866223e+01 9.062832998444427801e+01
1.000888759867617068e+02 1.159353478377729374e+02 8.728056501598308614e+01 1.055204753188430260e+02 8.583544080398577591e+01 9.962493770084074640e+01 8.988869986254799471e+01 1.179160162931696192e+02 1.076025580847167902e+02 8.608422057194778176e+01
1.131193707076033093e+02 1.038181801580012689e+02 9.254658987770537237e+01 9.806997156632051826e+01 8.543217108063480225e+01 9.714266870636284068e+01 9.635404983782879640e+01 9.329658369299393428e+01 1.088742074857996727e+02 9.036983185775790162e+01
1.136952301933544334e+02 9.777013713728570110e+01 1.093041633403772153e+02 9.915548668954922107e+01 1.013764193541360754e+02 9.612249709217260829e+01 9.123934364613079140e+01 8.908781787965372700e+01 1.099882623815746712e+02 9.774959170363095495e+01
9.903337570508290355e+01 8.904905083772048613e+01 1.094577804331071462e+02 9.898239145343829648e+01 9.996056253340258024e+01 9.718031294911513385e+01 9.734191457387015589e+01 9.217458670390240627e+01 1.077515870256144694e+02 1.024272340208155043e+02
9.810257993076166372e+01 1.076539737454501164e+02 1.133681119686350485e+02 9.247877504337628807e+01 1.060758742528875729e+02 9.392623712156277804e+01 9.996064258946924497e+01 9.282238999939541202e+01 9.074345405350589999e+01 9.680589658390178442e+01
1.144726615370431659e+02 9.053679990111578491e+01 1.173885915203169077e+02 8.591773137333582611e+01 1.027461063801291914e+02 8.904445717087693879e+01 1.044862270769657471e+02 9.081635196075762906e+01 8.875873172461376726e+01 1.082319537984125759e+02
8.706030417336774008e+01 1.150342985348341500e+02 1.141533997119136785e+02 8.848812523302338207e+01 1.009949256076921813e+02 1.090214213084988160e+02 1.007295940028453174e+02 1.110401290003352130e+02 1.034812120168093941e+02 1.113657904119331903e+02
8.340852249079645730e+01 9.531197081770675084e+01 1.085662210356281179e+02 9.435466421110406543e+01 9.430663785389485554e+01 8.978428634084693272e+01 1.005760806068291657e+02 1.032130597946407136e+02 7.708372213722233823e+01 1.167012774245883122e+02
1.107567901593858437e+02 1.063931395852666810e+02 1.022787672109740242e+02 9.511984992327552391e+01 9.306834288610249928e+01 1.008019127744663308e+02 9.629385252856231148e+01 1.105160566294314037e+02 8.040169639709519345e+01 8.970159949361234908e+01
1.149755772272197021e+02 1.039196734081689328e+02 1.223422369491524790e+02 8.979032479588407512e+01 1.020054769821633585e+02 9.720867189392515684e+01 9.205930375411450939e+01 9.026011828593470909e+01 1.357047198362951406e+02 8.503779206061241780e+01
1.145604830149957536e+02 1.163246541737736806e+02 9.519506997109405688e+01 8.871126125863793277e+01 9.154973368014698565e+01 9.997872482015986861e+01 8.890606657444321570e+01 1.071641206814438192e+02 8.005347059374025775e+01 9.095998301825989074e+01
1.075538312547731152e+02 1.025553557631951520e+02 9.932476530182674423e+01 8.781190995104292085e+01 9.904151934235142107e+01 7.449318367507359540e+01 1.146249707617266012e+02 1.079192765894018180e+02 7.939426117707785124e+01 1.010324556091811417e+02
9.518733190190889104e+01 1.039744720515400900e+02 1.113605313210947401e+02 1.032382246792254819e+02 1.053384835957769070e+02 1.047045742546569045e+02 8.169405483850913186e+01 8.742535154748199488e+01 9.986686148993902634e+01 9.485795575056963003e+01
9.459845896983068769e+01 1.061729784010954063e+02 9.338720749659293574e+01 9.410887347485075338e+01 8.659676643641766702e+01 8.978710437909751363e+01 7.843121960589436981e+01 9.396057755325026051e+01 9.504016862221912731e+01 9.242878446441157791e+01
1.103418168860298465e+02 8.380934503656365564e+01 8.845386113586184251e+01 1.073207220376676503e+02 1.154026301424693770e+02 9.486005967862638499e+01 8.930227162522321294e+01 9.577808733049747048e+01 1.180724332079267356e+02 1.014171086592665603e+02
1.159855072288334270e+02 1.007717951082387913e+02 9.803122986787640514e+01 9.620831704189555467e+01 1.108794869519453243e+02 1.076364441418733122e+02 8.677782268317928072e+01 9.628124655970515278e+01 1.108413456985126402e+02 1.131980054710980426e+02
1.090428826371897770e+02 9.782693157040159804e+01 1.164169527937938113e+02 1.032758167210166675e+02 8.613207914826178069e+01 9.594876116611817451e+01 8.501175955671489248e+01 1.033332258564978332e+02 1.016461959515126949e+02 1.118210979139794148e+02
1.103941624836142665e+02 1.001744970942382480e+02 9.780105509776763029e+01 1.006072252549296735e+02 9.569520691669146117e+01 9.199695044412305833e+01 8.824176918868168684e+01 9.832412203247420734e+01 9.393933242283817719e+01 1.133623323396766693e+02
1.243033568788420951e+02 1.107142075349162269e+02 9.152338342397078463e+01 8.641484642541234962e+01 1.038174960957681918e+02 9.972621359214151937e+01 1.225725471808333964e+02 9.165131435083193878e+01 9.451993941110919195e+01 1.128028700351524094e+02
1.241380429567828969e+02 1.153199554815356862e+02 9.505808594752089391e+01 9.045258164905537512e+01 9.739026311028642624e+01 9.901659854577476949e+01 8.910517736263946631e+01 9.910183067788084088e+01 1.059344123912926534e+02 1.073710852272781011e+02
1.233600112056077478e+02 1.142489845481441080e+02 8.807414397025746666e+01 1.051731615407621945e+02 9.967772186548887703e+01 9.622408537421175367e+01 9.279161866832100714e+01 1.023288735254034520e+02 1.045034980419720654e+02 9.835513199948378826e+01
1.162474884693210839e+02 1.104224495339195187e+02 1.162722332948016799e+02 1.051666929656937128e+02 1.070212210844308061e+02 1.063389767731188726e+02 9.228347179950382895e+01 9.197715167332769681e+01 7.510427180106700007e+01 9.410332923333609756e+01
1.032570120409365586e+02 9.336656669492211336e+01 1.093372596301646240e+02 9.944144722470178976e+01 1.211267298299556501e+02 9.945089700286837342e+01 9.246052020478163058e+01 1.013039360122256056e+02 7.482983583341498957e+01 1.344521641511632879e+02
9.434404697651325478e+01 8.244474755782621855e+01 1.173283341047785768e+02 1.036164451372478794e+02 9.408638068068219695e+01 1.010233194129546348e+02 9.456754871135244400e+01 8.872377312670231220e+01 9.345150862074385145e+01 9.329385348712658299e+01
1.146472405607580072e+02 1.096590879364945863e+02 1.184056556064465155e+02 1.028535811909472102e+02 8.594580522767526531e+01 8.519633977695428939e+01 1.001160959394277086e+02 9.039778016079171152e+01 9.316584494049848786e+01 9.558000507451320971e+01
1.056693007922341394e+02 1.020230769699206803e+02 1.158341174371867197e+02 9.560399990147490712e+01 1.041117477359419041e+02 8.062491376755551187e+01 9.451138681864786406e+01 1.261058930811686025e+02 9.599715631883056233e+01 8.538474217667213395e+01
7.908671935116890950e+01 9.405412053798090710e+01 9.812750423374316711e+01 9.915311188801020137e+01 1.042332878747383376e+02 8.268765371243418372e+01 9.933005206763088779e+01 1.236933659889822081e+02 9.530222955030397713e+01 9.495344530977445174e+01
1.055714742846731440e+02 9.642833652452863191e+01 1.059376642168926281e+02 1.040046714104814924e+02 1.007820906980104496e+02 9.363332073240140119e+01 9.416747905024122645e+01 1.234972181709978543e+02 9.102762427630571551e+01 1.002875924445259272e+02
1.022332364636479696e+02 9.655821251191508736e+01 1.037662239726684703e+02 1.042625687873239713e+02 9.525334151647545866e+01 9.636345588749280466e+01 1.028342878051995797e+02 9.511907034752019285e+01 9.760774444482737522e+01 1.037969893974675699e+02
9.870525011030338192e+01 9.402089288401441536e+01 9.313635928222987559e+01 9.358526402104348563e+01 9.141184387024190983e+01 9.442303655706507470e+01 1.104440685582574417e+02 9.355751836728569515e+01 9.642594871683228064e+01 1.152989748455715358e+02
9.839189823047865957e+01 9.343126679626780628e+01 9.327477962555444435e+01 1.061678946620427695e+02 1.107857824853552700e+02 8.499408683339510162e+01 1.176440153375520765e+02 9.671690695051557896e+01 9.059241674667239863e+01 1.119277310384487265e+02
1.176366538440340435e+02 9.972696618772344834e+01 1.056014479741738086e+02 8.669693899216267141e+01 8.917457402726748228e+01 8.432952829522930926e+01 1.106894179892207433e+02 1.071119970006516695e+02 1.069941098611627126e+02 1.103582191821183756e+02
8.297223186314002419e+01 9.671631638794761443e+01 9.266473547155406720e+01 8.541413540217689615e+01 8.982270944129251689e+01 8.653227918409515951e+01 8.894904031608110984e+01 1.080393910601547702e+02 1.053704298547262255e+02 7.953299125594531915e+01
1.118805570570064276e+02 1.005090511941002376e+02 1.144404986959270758e+02 1.038605811745744063e+02 9.590049938752055425e+01 8.738215948089586504e+01 1.093645436616009761e+02 8.782577563095108530e+01 9.461810512313158483e+01 1.138409660322436423e+02
9.910386487829171642e+01 9.266431447969738144e+01 1.036747768868775381e+02 9.657780282281919426e+01 9.977893370718963695e+01 1.034529668578138768e+02 1.081699483421807315e+02 8.516319581419216433e+01 1.013978099747507144e+02 9.259881804731914201e+01
1.004017918174467781e+02 1.069497747393505307e+02 1.025358222438470364e+02 9.901301792736171592e+01 1.008922960669918467e+02 1.094250274362364621e+02 9.488876274787121190e+01 9.397797818029656014e+01 9.430870499723617684e+01 9.961132175794887189e+01
9.860069893127673879e+01 8.471919375624861459e+01 1.055514492183286279e+02 9.734892479650002883e+01 9.485938401624187577e+01 1.139436348706841358e+02 1.051245904086615042e+02 9.553569044821514922e+01 1.141389974178038358e+02 1.097124372986049252e+02
